"Country","Facility Name","Owner Name (Company)","Operator Name","Latitude","Longitude","City (Site Name)","County","State / Province / Territory","Zip Code / Postal Code","Address","Total Capacity (MW)","Total Renewable Capacity (MW)","Primary Energy Source","Primary Renewable Energy Source","Coal (MW)","Natural Gas (MW)","Petroleum (MW)","Other Energy Source (MW)","Hydroelectric (MW)","Pumped-Storage Hydroelectric (MW)","Nuclear (MW)","Solar (MW)","Wind (MW)","Geothermal (MW)","Biomass (MW)","Tidal (MW)","Source Agency","Reference Period"
"United States","Centennial Wind Farm","Oklahoma Gas & Electric Co","","36.637733","-99.601869","Fort Supply","Harper","Oklahoma","73848","NA","120","120","Wind","Wind","0","0","0","0","0","0","0","0","120","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Center Hill","USCE-Nashville District","","36.0972","-85.8274","Lancaster","DeKalb","Tennessee","38569","270 Lancaster Road","135","135","Hydroelectric","Hydroelectric","0","0","0","0","135","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Centinela Solar Energy","Centinela Solar Energy LLC","","32.686944","-115.647778","Calexico","Imperial","California","92231","319 Brockman Road","174.8","174.8","Solar","Solar","0","0","0","0","0","0","0","174.8","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Century","MidAmerican Energy Co","","42.5644","-93.6369","Blairsburg","Hamilton","Iowa","50034","301 Commercial St","235","235","Wind","Wind","0","0","0","0","0","0","0","0","235","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ceredo Generating Station","Appalachian Power Co","","38.3681","-82.5339","Huntington","Wayne","West Virginia","25704","1662 Walker Branch Road","519","0","Natural Gas","","0","519","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","CFB Power Plant","Formosa Plastics Corp","","28.650278","-96.539722","Point Comfort","Calhoun","Texas","77978","201 Formosa Drive","310","0","Natural Gas","","0","310","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","CH Resources Beaver Falls","Lakeside Beaver Falls LLC","","43.8861","-75.4342","Beaver Falls","Lewis","New York","13305","9644 Main St","107.8","0","Natural Gas","","0","107.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","CH Resources Syracuse","Lakeside Syracuse LLC","","43.0664","-76.2144","Solvay","Onondaga","New York","13209","300 Belle Island Road","102.7","0","Natural Gas","","0","102.7","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chalk Point LLC","NRG Chalk Point LLC","","38.5444","-76.6861","Aquasco","Prince Georges","Maryland","20608","P.O.  10","2647","0","Natural Gas","","728","1868","51","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chambers Cogeneration LP","US Operating Services Company","","39.693494","-75.485811","Carneys Point","Salem","New Jersey","8069","500 Shell Rd.","285","0","Coal","","285","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Champion Wind Farm LLC","E ON Climate Renewables N America LLC","","32.3983","-100.6481","Roscoe","Nolan","Texas","79545","1100 County Rd. 140","126.5","126.5","Wind","Wind","0","0","0","0","0","0","0","0","126.5","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Channel Energy Center LLC","Channel Energy Center LLC","","29.7189","-95.2319","Pasadena","Harris","Texas","77506","451 Light Company Road","923.8","0","Natural Gas","","0","923.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Channelview Cogeneration Plant","EIF Channelview Cogeneration LLC","","29.836952","-95.121744","Channelview","Harris","Texas","77049","8580 Sheldon Road","918.3","0","Natural Gas","","0","918.3","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Charles D. Lamb Energy Center","Oklahoma Municipal Power Authority","","36.813889","-97.125278","Ponca City","Kay","Oklahoma","74601","TBD, intersection of Highways","122","0","Natural Gas","","0","122","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Charles R Lowman","PowerSouth Energy Cooperative","","31.488019","-87.910747","Leroy","Washington","Alabama","36548","Carson Road","538","0","Coal","","538","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chattahoochee Energy Facility","Oglethorpe Power Corporation","","33.4072","-85.0386","Franklin","Heard","Georgia","30217","3461 Hollingswarth Ferry Rd","539.7","0","Natural Gas","","0","539.7","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chehalis Generating Facility","PacifiCorp","","46.6225","-122.9131","Chehalis","Lewis","Washington","98532","1813 Bishop Road","698","0","Natural Gas","","0","698","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cheoah","Brookfield Smoky Mountain Hydropower LLC","","35.4478","-83.9383","Tapoco","Graham","North Carolina","28771","Hwy 129","140","140","Hydroelectric","Hydroelectric","0","0","0","0","140","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cherokee","Public Service Co of Colorado","","39.807275","-104.964548","denver","Adams","Colorado","80216","6198 Franklin St","1006.4","0","Natural Gas","","380.8","625.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cherokee County Cogen","Cherokee County Cogen Partners LLC","","35.0727","-81.613","Gaffney","Cherokee","South Carolina","29340","132 Peoples Creek Rd","101.2","0","Natural Gas","","0","101.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cherokee Dam","Tennessee Valley Authority","","36.168176","-83.49768","Rudledge","Jefferson","Tennessee","37861","Rt 3 Box 524B","135","135","Hydroelectric","Hydroelectric","0","0","0","0","135","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chesterfield","Virginia Electric & Power Co","","37.3822","-77.3833","Chester","Chesterfield","Virginia","23831","500 Coxendale Road","1799.5","0","Coal","","1352.9","446.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cheswick Power Plant","NRG Power Midwest LP","","40.5383","-79.7906","Cheswick","Allegheny","Pennsylvania","15024","P. O. Box 65","637","0","Coal","","637","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chevron Oil","Mississippi Power Co","","30.34","-88.4919","Pascagoula","Jackson","Mississippi","39568","200 Industrial Road, Gate 4","170.5","0","Natural Gas","","0","170.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cheyenne Prairie Generating Station","Black Hills Service Company LLC","","41.123611","-104.72","Cheyenne","Laramie","Wyoming","82007","6711 HR Ranch Road","140","0","Natural Gas","","0","140","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chickamauga","Tennessee Valley Authority","","35.101791","-85.229467","Chattanooga","Hamilton","Tennessee","37406","4601 Amnicola Hwy","159.6","159.6","Hydroelectric","Hydroelectric","0","0","0","0","159.6","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chief Joseph","USACE Northwestern Division","","47.9951","-119.6404","Bridgeport","Douglas","Washington","98813","P.O. BOX 1120","2456.2","2456.2","Hydroelectric","Hydroelectric","0","0","0","0","2456.2","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chisholm View Wind Project","Chisholm View Wind Project","","36.574722","-97.673611","Hunter","Garfield","Oklahoma","74640","15930 N 150th Street","300","300","Wind","Wind","0","0","0","0","0","0","0","0","300","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Choctaw County","NRG Wholesale Generation LP","","33.2881","-89.4201","French Camp","Choctaw","Mississippi","39745","2446 Highway 407","899","0","Natural Gas","","0","899","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cholla","Arizona Public Service Co","","34.9394","-110.3033","Joseph City","Navajo","Arizona","86032","4801 Cholla Lake Road","839.9","0","Coal","","839.9","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chouteau","Associated Electric Coop, Inc","","36.222058","-95.277064","Pryor","Mayes","Oklahoma","74361","5873 Hunt St","1069.6","0","Natural Gas","","0","1069.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Chuck Lenzie Generating Station","Nevada Power Co","","36.383719","-114.921779","Apex","Clark","Nevada","89124","11405 US Highway 93","1465.6","0","Natural Gas","","0","1465.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cimarron Bend Wind Project I, LLC","Cimarron Bend Wind Project I, LLC","","37.355","-99.991","Minneola","Clark","Kansas","67831","742 County Road H","200","200","Wind","Wind","0","0","0","0","0","0","0","0","200","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cimarron Bend Wind Project II, LLC","Cimarron Bend Wind Project II, LLC","","37.355","-99.991","Minneola","Clark","Kansas","67831","742 County Road H","200","200","Wind","Wind","0","0","0","0","0","0","0","0","200","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cimarron Wind Energy LLC","Cimarron Wind Energy LLC","","37.873889","-100.280277","Cimmaron","Gray","Kansas","67384","10001 19 Road","165.6","165.6","Wind","Wind","0","0","0","0","0","0","0","0","165.6","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cimarron Windpower II","Cimarron Windpower II, LLC","","37.90133","-100.372","Cimarron","Gray","Kansas","20069","8502 State Highway 23","131","131","Wind","Wind","0","0","0","0","0","0","0","0","131","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Clark (NVE)","Nevada Power Co","","36.0875","-115.0507","Las Vegas","Clark","Nevada","89122","5640 Stephanie Street","1375.6","0","Natural Gas","","0","1375.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Clay Boswell","ALLETE, Inc.","","47.2611","-93.6528","Cohasset","Itasca","Minnesota","55721","1200 NW 3rd St","1073.3","0","Coal","","1072.5","0","0.8","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Clearwater Paper IPP Lewiston","Clearwater Paper Corporation","","46.423056","-116.976389","Lewiston","Nez Perce","Idaho","83501","803 Mill Rd","113.8","93.8","Biomass","Biomass","0","20","0","0","0","0","0","0","0","0","93.8","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cleary Flood","City of Taunton","","41.8653","-71.1061","Taunton","Bristol","Massachusetts","2780","1314 Somerset Avenue","146.3","0","Natural Gas","","0","118","28.3","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cleveland Cnty Generating Facility","Southern Power Co","","35.170547","-81.416648","Kings Mountain","Cleveland","North Carolina","28086","240 Battleground Road","736","0","Natural Gas","","0","736","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Clifty Creek","Indiana-Kentucky Electric Corp","","38.7378","-85.4206","Madison","Jefferson","Indiana","47250","1335 Clifty Hollow Road","1303.8","0","Coal","","1303.8","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Clinch River","Appalachian Power Co","","36.9333","-82.1997","Cleveland","Russell","Virginia","24225","State Route 82","475","0","Natural Gas","","0","475","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Clinton Power Station","Exelon Nuclear","","40.1719","-88.8339","Clinton","DeWitt","Illinois","61727","Rt. 54 West","1138.3","0","Nuclear","","0","0","0","0","0","0","1138.3","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Cloud County Wind Farm","Cloud County Windfarm, LLC","","39.4375","-97.6644","Concordia","Cloud","Kansas","66901","1409 Iron Road","201","201","Wind","Wind","0","0","0","0","0","0","0","0","201","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Clover","Virginia Electric & Power Co","","36.869","-78.704","Clover","Halifax","Virginia","24534","P. O. Box 245 Route 92","848","0","Coal","","848","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Coal Creek","Great River Energy","","47.377743","-101.157058","Underwood","McLean","North Dakota","58576","2875 3rd Street SW","1211.6","0","Coal","","1209.6","0","2","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Coffeen","Illinois Power Generating Co","","39.0586","-89.4031","Coffeen","Montgomery","Illinois","62017","134 CIPS Lane","1005.4","0","Coal","","1005.4","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Colbec's Corner, LLC","E ON Climate Renewables N America LLC","","35.335556","-101.151389","Panhandle","Carson","Texas","79068","","200","200","Wind","Wind","0","0","0","0","0","0","0","0","200","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Colbert","Tennessee Valley Authority","","34.7439","-87.8486","Tuscumbia","Colbert","Alabama","35674","900 Steam Plant Rd.","476","0","Natural Gas","","0","476","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Coleto Creek","Coleto Creek Power LP","","28.7128","-97.214167","Fannin","Goliad","Texas","77960","FM 2987 off Hwy 59","622.4","0","Coal","","622.4","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Colgate","Yuba County Water Agency","","39.330833","-121.191666","Dobbins","Yuba","California","95935","12700 Lake Francis Rd","315","315","Hydroelectric","Hydroelectric","0","0","0","0","315","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Collierville Powerhouse","Northern California Power Agny","","38.144636","-120.380497","Murphys","Calaveras","California","92547","477 Bret hart Drive","253","253","Hydroelectric","Hydroelectric","0","0","0","0","253","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Colorado Bend Energy Center","CER Colorado Bend Energy Partners LP","","29.2878","-96.0683","Wharton","Wharton","Texas","77488","3821 S SH 60 Hwy","580.1","0","Natural Gas","","0","580.1","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Colorado Green Holdings LLC","Avangrid Renewables LLC","","37.7033","-102.6231","Lamar","Prowers","Colorado","81052","8501 County Road E","162","162","Wind","Wind","0","0","0","0","0","0","0","0","162","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
